Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
9.5	Node29	combined	Drop	0	0	0	0
9.5	Node36	combined	Drop	0	0	0	0
9.5	Node38	combined	Drop	0	0	0	0
9.5	Node39	combined	Drop	0	0	0	0
9.5	Node40	combined	Drop	0	0	0	0
9.5	Node34	combined	Drop	0	0	0	0
9.5	Node42	combined	Drop	3456	3615	1728	1807.31
9.5	Node45	combined	Drop	0	0	0	0
9.5	Node46	combined	Drop	0	0	0	0
9.5	Node37	combined	Drop	0	0	0	0
9.5	Node47	combined	Drop	0	0	0	0
9.5	Node48	combined	Drop	0	0	0	0
9.5	Node44	combined	Drop	0	0	0	0
9.5	Node49	combined	Drop	0	0	0	0
9.5	Node43	combined	Drop	0	0	0	0
9.5	Node30	combined	Drop	0	0	0	0
9.5	Node50	combined	Drop	0	0	0	0
9.5	Node41	combined	Drop	0	0	0	0
9.5	Node51	combined	Drop	0	0	0	0
10	Node0	combined	Drop	0	0	0	0
10	Node1	combined	Drop	0	0	0	0
10	Node2	combined	Drop	0	0	0	0
10	Node3	combined	Drop	0	0	0	0
10	Node4	combined	Drop	0	0	0	0
10	Node5	combined	Drop	0	0	0	0
10	Node6	combined	Drop	0	0	0	0
10	Node7	combined	Drop	0	0	0	0
10	Node8	combined	Drop	0	0	0	0
10	Node9	combined	Drop	0	0	0	0
10	Node10	combined	Drop	0	0	0	0
10	Node11	combined	Drop	0	0	0	0
10	Node12	combined	Drop	427	14	214	7.31445
10	Node13	combined	Drop	0	0	0	0
10	Node14	combined	Drop	0	0	0	0
10	Node15	combined	Drop	0	0	0	0
10	Node16	combined	Drop	0	0	0	0
10	Node17	combined	Drop	0	0	0	0
10	Node18	combined	Drop	0	0	0	0
10	Node19	combined	Drop	0	0	0	0
10	Node20	combined	Drop	0	0	0	0
10	Node21	combined	Drop	0	0	0	0
10	Node22	combined	Drop	0	0	0	0
10	Node23	combined	Drop	0	0	0	0
10	Node24	combined	Drop	0	0	0	0
10	Node25	combined	Drop	0	0	0	0
10	Node26	combined	Drop	0	0	0	0
10	Node27	combined	Drop	0	0	0	0
10	Node28	combined	Drop	0	0	0	0
10	Node31	combined	Drop	0	0	0	0
10	Node32	combined	Drop	0	0	0	0
10	Node33	combined	Drop	0	0	0	0
10	Node35	combined	Drop	0	0	0	0
10	Node29	combined	Drop	0	0	0	0
10	Node36	combined	Drop	0	0	0	0
10	Node38	combined	Drop	0	0	0	0
10	Node39	combined	Drop	0	0	0	0
10	Node40	combined	Drop	0	0	0	0
10	Node34	combined	Drop	0	0	0	0
10	Node42	combined	Drop	3452	3611	1726	1805.22
10	Node45	combined	Drop	0	0	0	0
10	Node46	combined	Drop	0	0	0	0
10	Node37	combined	Drop	0	0	0	0
10	Node47	combined	Drop	0	0	0	0
10	Node48	combined	Drop	0	0	0	0
10	Node44	combined	Drop	0	0	0	0
10	Node49	combined	Drop	0	0	0	0
10	Node43	combined	Drop	0	0	0	0
10	Node30	combined	Drop	0	0	0	0
10	Node50	combined	Drop	0	0	0	0
10	Node41	combined	Drop	0	0	0	0
10	Node51	combined	Drop	0	0	0	0
10.5	Node0	combined	Drop	0	0	0	0
10.5	Node1	combined	Drop	0	0	0	0
10.5	Node2	combined	Drop	0	0	0	0
10.5	Node3	combined	Drop	0	0	0	0
10.5	Node4	combined	Drop	0	0	0	0
10.5	Node5	combined	Drop	0	0	0	0
10.5	Node6	combined	Drop	0	0	0	0
10.5	Node7	combined	Drop	0	0	0	0
10.5	Node8	combined	Drop	0	0	0	0
10.5	Node9	combined	Drop	0	0	0	0
10.5	Node10	combined	Drop	0	0	0	0
10.5	Node11	combined	Drop	0	0	0	0
10.5	Node12	combined	Drop	421	14	210	7.16309
10.5	Node13	combined	Drop	0	0	0	0
10.5	Node14	combined	Drop	0	0	0	0
10.5	Node15	combined	Drop	0	0	0	0
10.5	Node16	combined	Drop	0	0	0	0
10.5	Node17	combined	Drop	0	0	0	0
10.5	Node18	combined	Drop	0	0	0	0
10.5	Node19	combined	Drop	0	0	0	0
10.5	Node20	combined	Drop	0	0	0	0
10.5	Node21	combined	Drop	0	0	0	0
10.5	Node22	combined	Drop	0	0	0	0
10.5	Node23	combined	Drop	0	0	0	0
10.5	Node24	combined	Drop	0	0	0	0
10.5	Node25	combined	Drop	0	0	0	0
10.5	Node26	combined	Drop	0	0	0	0
10.5	Node27	combined	Drop	0	0	0	0
10.5	Node28	combined	Drop	0	0	0	0
10.5	Node31	combined	Drop	0	0	0	0
10.5	Node32	combined	Drop	0	0	0	0
10.5	Node33	combined	Drop	0	0	0	0
10.5	Node35	combined	Drop	0	0	0	0
10.5	Node29	combined	Drop	0	0	0	0
10.5	Node36	combined	Drop	0	0	0	0
10.5	Node38	combined	Drop	0	0	0	0
10.5	Node39	combined	Drop	0	0	0	0
10.5	Node40	combined	Drop	0	0	0	0
10.5	Node34	combined	Drop	0	0	0	0
10.5	Node42	combined	Drop	3461	3620	1732	1811.37
10.5	Node45	combined	Drop	0	0	0	0
10.5	Node46	combined	Drop	0	0	0	0
10.5	Node37	combined	Drop	0	0	0	0
10.5	Node47	combined	Drop	0	0	0	0
10.5	Node48	combined	Drop	0	0	0	0
10.5	Node44	combined	Drop	0	0	0	0
10.5	Node49	combined	Drop	0	0	0	0
10.5	Node43	combined	Drop	0	0	0	0
10.5	Node30	combined	Drop	0	0	0	0
10.5	Node50	combined	Drop	0	0	0	0
10.5	Node41	combined	Drop	0	0	0	0
10.5	Node51	combined	Drop	0	0	0	0
11	Node0	combined	Drop	0	0	0	0
11	Node1	combined	Drop	0	0	0	0
11	Node2	combined	Drop	0	0	0	0
11	Node3	combined	Drop	0	0	0	0
11	Node4	combined	Drop	0	0	0	0
11	Node5	combined	Drop	0	0	0	0
11	Node6	combined	Drop	0	0	0	0
11	Node7	combined	Drop	0	0	0	0
11	Node8	combined	Drop	0	0	0	0
11	Node9	combined	Drop	0	0	0	0
11	Node10	combined	Drop	0	0	0	0
11	Node11	combined	Drop	0	0	0	0
11	Node12	combined	Drop	426	14	214	7.31445
11	Node13	combined	Drop	0	0	0	0
11	Node14	combined	Drop	0	0	0	0
11	Node15	combined	Drop	0	0	0	0
11	Node16	combined	Drop	0	0	0	0
11	Node17	combined	Drop	0	0	0	0
11	Node18	combined	Drop	0	0	0	0
11	Node19	combined	Drop	0	0	0	0
11	Node20	combined	Drop	0	0	0	0
11	Node21	combined	Drop	0	0	0	0
11	Node22	combined	Drop	0	0	0	0
11	Node23	combined	Drop	0	0	0	0
11	Node24	combined	Drop	0	0	0	0
11	Node25	combined	Drop	0	0	0	0
11	Node26	combined	Drop	0	0	0	0
11	Node27	combined	Drop	0	0	0	0
11	Node28	combined	Drop	0	0	0	0
11	Node31	combined	Drop	0	0	0	0
11	Node32	combined	Drop	0	0	0	0
11	Node33	combined	Drop	0	0	0	0
11	Node35	combined	Drop	0	0	0	0
11	Node29	combined	Drop	0	0	0	0
11	Node36	combined	Drop	0	0	0	0
11	Node38	combined	Drop	0	0	0	0
11	Node39	combined	Drop	0	0	0	0
11	Node40	combined	Drop	0	0	0	0
11	Node34	combined	Drop	0	0	0	0
11	Node42	combined	Drop	3457	3615	1728	1807.29
11	Node45	combined	Drop	0	0	0	0
11	Node46	combined	Drop	0	0	0	0
11	Node37	combined	Drop	0	0	0	0
11	Node47	combined	Drop	0	0	0	0
11	Node48	combined	Drop	0	0	0	0
11	Node44	combined	Drop	0	0	0	0
11	Node49	combined	Drop	0	0	0	0
11	Node43	combined	Drop	0	0	0	0
11	Node30	combined	Drop	0	0	0	0
11	Node50	combined	Drop	0	0	0	0
11	Node41	combined	Drop	0	0	0	0
11	Node51	combined	Drop	0	0	0	0
11.5	Node0	combined	Drop	0	0	0	0
11.5	Node1	combined	Drop	0	0	0	0
11.5	Node2	combined	Drop	0	0	0	0
11.5	Node3	combined	Drop	0	0	0	0
11.5	Node4	combined	Drop	0	0	0	0
11.5	Node5	combined	Drop	0	0	0	0
11.5	Node6	combined	Drop	0	0	0	0
11.5	Node7	combined	Drop	0	0	0	0
11.5	Node8	combined	Drop	0	0	0	0
11.5	Node9	combined	Drop	0	0	0	0
11.5	Node10	combined	Drop	0	0	0	0
11.5	Node11	combined	Drop	0	0	0	0
11.5	Node12	combined	Drop	429	14	215	7.34863
11.5	Node13	combined	Drop	0	0	0	0
11.5	Node14	combined	Drop	0	0	0	0
11.5	Node15	combined	Drop	0	0	0	0
11.5	Node16	combined	Drop	0	0	0	0
11.5	Node17	combined	Drop	0	0	0	0
11.5	Node18	combined	Drop	0	0	0	0
11.5	Node19	combined	Drop	0	0	0	0
11.5	Node20	combined	Drop	0	0	0	0
11.5	Node21	combined	Drop	0	0	0	0
11.5	Node22	combined	Drop	0	0	0	0
11.5	Node23	combined	Drop	0	0	0	0
11.5	Node24	combined	Drop	0	0	0	0
11.5	Node25	combined	Drop	0	0	0	0
11.5	Node26	combined	Drop	0	0	0	0
11.5	Node27	combined	Drop	0	0	0	0
11.5	Node28	combined	Drop	0	0	0	0
11.5	Node31	combined	Drop	0	0	0	0
11.5	Node32	combined	Drop	0	0	0	0
11.5	Node33	combined	Drop	0	0	0	0
11.5	Node35	combined	Drop	0	0	0	0
11.5	Node29	combined	Drop	0	0	0	0
11.5	Node36	combined	Drop	0	0	0	0
11.5	Node38	combined	Drop	0	0	0	0
11.5	Node39	combined	Drop	0	0	0	0
11.5	Node40	combined	Drop	0	0	0	0
11.5	Node34	combined	Drop	0	0	0	0
11.5	Node42	combined	Drop	3454	3613	1727	1806.27
11.5	Node45	combined	Drop	0	0	0	0
11.5	Node46	combined	Drop	0	0	0	0
11.5	Node37	combined	Drop	0	0	0	0
11.5	Node47	combined	Drop	0	0	0	0
11.5	Node48	combined	Drop	0	0	0	0
11.5	Node44	combined	Drop	0	0	0	0
11.5	Node49	combined	Drop	0	0	0	0
11.5	Node43	combined	Drop	0	0	0	0
11.5	Node30	combined	Drop	0	0	0	0
11.5	Node50	combined	Drop	0	0	0	0
11.5	Node41	combined	Drop	0	0	0	0
11.5	Node51	combined	Drop	0	0	0	0
12	Node0	combined	Drop	0	0	0	0
12	Node1	combined	Drop	0	0	0	0
12	Node2	combined	Drop	0	0	0	0
12	Node3	combined	Drop	0	0	0	0
12	Node4	combined	Drop	0	0	0	0
12	Node5	combined	Drop	0	0	0	0
12	Node6	combined	Drop	0	0	0	0
12	Node7	combined	Drop	0	0	0	0
12	Node8	combined	Drop	0	0	0	0
12	Node9	combined	Drop	0	0	0	0
12	Node10	combined	Drop	0	0	0	0
12	Node11	combined	Drop	0	0	0	0
12	Node12	combined	Drop	428	14	214	7.31445
12	Node13	combined	Drop	0	0	0	0
12	Node14	combined	Drop	0	0	0	0
12	Node15	combined	Drop	0	0	0	0
12	Node16	combined	Drop	0	0	0	0
12	Node17	combined	Drop	0	0	0	0
12	Node18	combined	Drop	0	0	0	0
12	Node19	combined	Drop	0	0	0	0
12	Node20	combined	Drop	0	0	0	0
12	Node21	combined	Drop	0	0	0	0
12	Node22	combined	Drop	0	0	0	0
12	Node23	combined	Drop	0	0	0	0
12	Node24	combined	Drop	0	0	0	0
12	Node25	combined	Drop	0	0	0	0
12	Node26	combined	Drop	0	0	0	0
12	Node27	combined	Drop	0	0	0	0
12	Node28	combined	Drop	0	0	0	0
12	Node31	combined	Drop	0	0	0	0
12	Node32	combined	Drop	0	0	0	0
12	Node33	combined	Drop	0	0	0	0
12	Node35	combined	Drop	0	0	0	0
12	Node29	combined	Drop	0	0	0	0
12	Node36	combined	Drop	0	0	0	0
12	Node38	combined	Drop	0	0	0	0
12	Node39	combined	Drop	0	0	0	0
12	Node40	combined	Drop	0	0	0	0
12	Node34	combined	Drop	0	0	0	0
12	Node42	combined	Drop	3455	3614	1728	1807.31
12	Node45	combined	Drop	0	0	0	0
12	Node46	combined	Drop	0	0	0	0
12	Node37	combined	Drop	0	0	0	0
12	Node47	combined	Drop	0	0	0	0
12	Node48	combined	Drop	0	0	0	0
12	Node44	combined	Drop	0	0	0	0
12	Node49	combined	Drop	0	0	0	0
12	Node43	combined	Drop	0	0	0	0
12	Node30	combined	Drop	0	0	0	0
12	Node50	combined	Drop	0	0	0	0
12	Node41	combined	Drop	0	0	0	0
12	Node51	combined	Drop	0	0	0	0
12.5	Node0	combined	Drop	0	0	0	0
12.5	Node1	combined	Drop	0	0	0	0
12.5	Node2	combined	Drop	0	0	0	0
12.5	Node3	combined	Drop	0	0	0	0
12.5	Node4	combined	Drop	0	0	0	0
12.5	Node5	combined	Drop	0	0	0	0
12.5	Node6	combined	Drop	0	0	0	0
12.5	Node7	combined	Drop	0	0	0	0
12.5	Node8	combined	Drop	0	0	0	0
12.5	Node9	combined	Drop	0	0	0	0
12.5	Node10	combined	Drop	0	0	0	0
12.5	Node11	combined	Drop	0	0	0	0
12.5	Node12	combined	Drop	421	14	210	7.16406
12.5	Node13	combined	Drop	0	0	0	0
12.5	Node14	combined	Drop	0	0	0	0
12.5	Node15	combined	Drop	0	0	0	0
12.5	Node16	combined	Drop	0	0	0	0
12.5	Node17	combined	Drop	0	0	0	0
12.5	Node18	combined	Drop	0	0	0	0
12.5	Node19	combined	Drop	0	0	0	0
12.5	Node20	combined	Drop	0	0	0	0
12.5	Node21	combined	Drop	0	0	0	0
12.5	Node22	combined	Drop	0	0	0	0
12.5	Node23	combined	Drop	0	0	0	0
12.5	Node24	combined	Drop	0	0	0	0
12.5	Node25	combined	Drop	0	0	0	0
12.5	Node26	combined	Drop	0	0	0	0
12.5	Node27	combined	Drop	0	0	0	0
12.5	Node28	combined	Drop	0	0	0	0
12.5	Node31	combined	Drop	0	0	0	0
12.5	Node32	combined	Drop	0	0	0	0
12.5	Node33	combined	Drop	0	0	0	0
12.5	Node35	combined	Drop	0	0	0	0
12.5	Node29	combined	Drop	0	0	0	0
12.5	Node36	combined	Drop	0	0	0	0
12.5	Node38	combined	Drop	0	0	0	0
12.5	Node39	combined	Drop	0	0	0	0
12.5	Node40	combined	Drop	0	0	0	0
12.5	Node34	combined	Drop	0	0	0	0
12.5	Node42	combined	Drop	3462	3620	1732	1811.35
12.5	Node45	combined	Drop	0	0	0	0
12.5	Node46	combined	Drop	0	0	0	0
12.5	Node37	combined	Drop	0	0	0	0
12.5	Node47	combined	Drop	0	0	0	0
12.5	Node48	combined	Drop	0	0	0	0
12.5	Node44	combined	Drop	0	0	0	0
12.5	Node49	combined	Drop	0	0	0	0
12.5	Node43	combined	Drop	0	0	0	0
12.5	Node30	combined	Drop	0	0	0	0
12.5	Node50	combined	Drop	0	0	0	0
12.5	Node41	combined	Drop	0	0	0	0
12.5	Node51	combined	Drop	0	0	0	0
13	Node0	combined	Drop	0	0	0	0
13	Node1	combined	Drop	0	0	0	0
13	Node2	combined	Drop	0	0	0	0
13	Node3	combined	Drop	0	0	0	0
13	Node4	combined	Drop	0	0	0	0
13	Node5	combined	Drop	0	0	0	0
13	Node6	combined	Drop	0	0	0	0
13	Node7	combined	Drop	0	0	0	0
13	Node8	combined	Drop	0	0	0	0
13	Node9	combined	Drop	0	0	0	0
13	Node10	combined	Drop	0	0	0	0
13	Node11	combined	Drop	0	0	0	0
13	Node12	combined	Drop	426	14	214	7.31445
13	Node13	combined	Drop	0	0	0	0
13	Node14	combined	Drop	0	0	0	0
13	Node15	combined	Drop	0	0	0	0
13	Node16	combined	Drop	0	0	0	0
13	Node17	combined	Drop	0	0	0	0
13	Node18	combined	Drop	0	0	0	0
13	Node19	combined	Drop	0	0	0	0
13	Node20	combined	Drop	0	0	0	0
13	Node21	combined	Drop	0	0	0	0
13	Node22	combined	Drop	0	0	0	0
13	Node23	combined	Drop	0	0	0	0
13	Node24	combined	Drop	0	0	0	0
13	Node25	combined	Drop	0	0	0	0
13	Node26	combined	Drop	0	0	0	0
13	Node27	combined	Drop	0	0	0	0
13	Node28	combined	Drop	0	0	0	0
13	Node31	combined	Drop	0	0	0	0
13	Node32	combined	Drop	0	0	0	0
13	Node33	combined	Drop	0	0	0	0
13	Node35	combined	Drop	0	0	0	0
13	Node29	combined	Drop	0	0	0	0
13	Node36	combined	Drop	0	0	0	0
13	Node38	combined	Drop	0	0	0	0
13	Node39	combined	Drop	0	0	0	0
13	Node40	combined	Drop	0	0	0	0
13	Node34	combined	Drop	0	0	0	0
13	Node42	combined	Drop	3455	3614	1727	1806.27
13	Node45	combined	Drop	0	0	0	0
13	Node46	combined	Drop	0	0	0	0
13	Node37	combined	Drop	0	0	0	0
13	Node47	combined	Drop	0	0	0	0
13	Node48	combined	Drop	0	0	0	0
13	Node44	combined	Drop	0	0	0	0
13	Node49	combined	Drop	0	0	0	0
13	Node43	combined	Drop	0	0	0	0
13	Node30	combined	Drop	0	0	0	0
13	Node50	combined	Drop	0	0	0	0
13	Node41	combined	Drop	0	0	0	0
13	Node51	combined	Drop	0	0	0	0
13.5	Node0	combined	Drop	0	0	0	0
13.5	Node1	combined	Drop	0	0	0	0
13.5	Node2	combined	Drop	0	0	0	0
13.5	Node3	combined	Drop	0	0	0	0
13.5	Node4	combined	Drop	0	0	0	0
13.5	Node5	combined	Drop	0	0	0	0
13.5	Node6	combined	Drop	0	0	0	0
13.5	Node7	combined	Drop	0	0	0	0
13.5	Node8	combined	Drop	0	0	0	0
13.5	Node9	combined	Drop	0	0	0	0
13.5	Node10	combined	Drop	0	0	0	0
13.5	Node11	combined	Drop	0	0	0	0
13.5	Node12	combined	Drop	427	14	214	7.31445
13.5	Node13	combined	Drop	0	0	0	0
13.5	Node14	combined	Drop	0	0	0	0
13.5	Node15	combined	Drop	0	0	0	0
13.5	Node16	combined	Drop	0	0	0	0
13.5	Node17	combined	Drop	0	0	0	0
13.5	Node18	combined	Drop	0	0	0	0
13.5	Node19	combined	Drop	0	0	0	0
13.5	Node20	combined	Drop	0	0	0	0
13.5	Node21	combined	Drop	0	0	0	0
13.5	Node22	combined	Drop	0	0	0	0
13.5	Node23	combined	Drop	0	0	0	0
13.5	Node24	combined	Drop	0	0	0	0
13.5	Node25	combined	Drop	0	0	0	0
13.5	Node26	combined	Drop	0	0	0	0
13.5	Node27	combined	Drop	0	0	0	0
13.5	Node28	combined	Drop	0	0	0	0
13.5	Node31	combined	Drop	0	0	0	0
13.5	Node32	combined	Drop	0	0	0	0
13.5	Node33	combined	Drop	0	0	0	0
13.5	Node35	combined	Drop	0	0	0	0
13.5	Node29	combined	Drop	0	0	0	0
13.5	Node36	combined	Drop	0	0	0	0
13.5	Node38	combined	Drop	0	0	0	0
13.5	Node39	combined	Drop	0	0	0	0
13.5	Node40	combined	Drop	0	0	0	0
13.5	Node34	combined	Drop	0	0	0	0
13.5	Node42	combined	Drop	3454	3612	1727	1806.27
13.5	Node45	combined	Drop	0	0	0	0
13.5	Node46	combined	Drop	0	0	0	0
13.5	Node37	combined	Drop	0	0	0	0
13.5	Node47	combined	Drop	0	0	0	0
13.5	Node48	combined	Drop	0	0	0	0
13.5	Node44	combined	Drop	0	0	0	0
13.5	Node49	combined	Drop	0	0	0	0
13.5	Node43	combined	Drop	0	0	0	0
13.5	Node30	combined	Drop	0	0	0	0
13.5	Node50	combined	Drop	0	0	0	0
13.5	Node41	combined	Drop	0	0	0	0
13.5	Node51	combined	Drop	0	0	0	0
14	Node0	combined	Drop	0	0	0	0
14	Node1	combined	Drop	0	0	0	0
14	Node2	combined	Drop	0	0	0	0
14	Node3	combined	Drop	0	0	0	0
14	Node4	combined	Drop	0	0	0	0
14	Node5	combined	Drop	0	0	0	0
14	Node6	combined	Drop	0	0	0	0
14	Node7	combined	Drop	0	0	0	0
14	Node8	combined	Drop	0	0	0	0
14	Node9	combined	Drop	0	0	0	0
14	Node10	combined	Drop	0	0	0	0
14	Node11	combined	Drop	0	0	0	0
14	Node12	combined	Drop	423	14	211	7.19824
14	Node13	combined	Drop	0	0	0	0
14	Node14	combined	Drop	0	0	0	0
14	Node15	combined	Drop	0	0	0	0
14	Node16	combined	Drop	0	0	0	0
14	Node17	combined	Drop	0	0	0	0
14	Node18	combined	Drop	0	0	0	0
14	Node19	combined	Drop	0	0	0	0
14	Node20	combined	Drop	0	0	0	0
14	Node21	combined	Drop	0	0	0	0
14	Node22	combined	Drop	0	0	0	0
14	Node23	combined	Drop	0	0	0	0
14	Node24	combined	Drop	0	0	0	0
14	Node25	combined	Drop	0	0	0	0
14	Node26	combined	Drop	0	0	0	0
14	Node27	combined	Drop	0	0	0	0
14	Node28	combined	Drop	0	0	0	0
14	Node31	combined	Drop	0	0	0	0
14	Node32	combined	Drop	0	0	0	0
14	Node33	combined	Drop	0	0	0	0
14	Node35	combined	Drop	0	0	0	0
14	Node29	combined	Drop	0	0	0	0
14	Node36	combined	Drop	0	0	0	0
14	Node38	combined	Drop	0	0	0	0
14	Node39	combined	Drop	0	0	0	0
14	Node40	combined	Drop	0	0	0	0
14	Node34	combined	Drop	0	0	0	0
14	Node42	combined	Drop	3462	3620	1732	1811.37
14	Node45	combined	Drop	0	0	0	0
14	Node46	combined	Drop	0	0	0	0
14	Node37	combined	Drop	0	0	0	0
14	Node47	combined	Drop	0	0	0	0
14	Node48	combined	Drop	0	0	0	0
14	Node44	combined	Drop	0	0	0	0
14	Node49	combined	Drop	0	0	0	0
14	Node43	combined	Drop	0	0	0	0
14	Node30	combined	Drop	0	0	0	0
14	Node50	combined	Drop	0	0	0	0
14	Node41	combined	Drop	0	0	0	0
14	Node51	combined	Drop	0	0	0	0
14.5	Node0	combined	Drop	0	0	0	0
14.5	Node1	combined	Drop	0	0	0	0
14.5	Node2	combined	Drop	0	0	0	0
14.5	Node3	combined	Drop	0	0	0	0
14.5	Node4	combined	Drop	0	0	0	0
14.5	Node5	combined	Drop	0	0	0	0
14.5	Node6	combined	Drop	0	0	0	0
14.5	Node7	combined	Drop	0	0	0	0
14.5	Node8	combined	Drop	0	0	0	0
14.5	Node9	combined	Drop	0	0	0	0
14.5	Node10	combined	Drop	0	0	0	0
14.5	Node11	combined	Drop	0	0	0	0
14.5	Node12	combined	Drop	427	14	214	7.31445
14.5	Node13	combined	Drop	0	0	0	0
14.5	Node14	combined	Drop	0	0	0	0
14.5	Node15	combined	Drop	0	0	0	0
14.5	Node16	combined	Drop	0	0	0	0
14.5	Node17	combined	Drop	0	0	0	0
14.5	Node18	combined	Drop	0	0	0	0
14.5	Node19	combined	Drop	0	0	0	0
14.5	Node20	combined	Drop	0	0	0	0
14.5	Node21	combined	Drop	0	0	0	0
14.5	Node22	combined	Drop	0	0	0	0
14.5	Node23	combined	Drop	0	0	0	0
14.5	Node24	combined	Drop	0	0	0	0
14.5	Node25	combined	Drop	0	0	0	0
14.5	Node26	combined	Drop	0	0	0	0
14.5	Node27	combined	Drop	0	0	0	0
14.5	Node28	combined	Drop	0	0	0	0
14.5	Node31	combined	Drop	0	0	0	0
14.5	Node32	combined	Drop	0	0	0	0
14.5	Node33	combined	Drop	0	0	0	0
14.5	Node35	combined	Drop	0	0	0	0
14.5	Node29	combined	Drop	0	0	0	0
14.5	Node36	combined	Drop	0	0	0	0
14.5	Node38	combined	Drop	0	0	0	0
14.5	Node39	combined	Drop	0	0	0	0
14.5	Node40	combined	Drop	0	0	0	0
14.5	Node34	combined	Drop	0	0	0	0
14.5	Node42	combined	Drop	3455	3614	1727	1806.26
14.5	Node45	combined	Drop	0	0	0	0
14.5	Node46	combined	Drop	0	0	0	0
14.5	Node37	combined	Drop	0	0	0	0
14.5	Node47	combined	Drop	0	0	0	0
14.5	Node48	combined	Drop	0	0	0	0
14.5	Node44	combined	Drop	0	0	0	0
14.5	Node49	combined	Drop	0	0	0	0
14.5	Node43	combined	Drop	0	0	0	0
14.5	Node30	combined	Drop	0	0	0	0
14.5	Node50	combined	Drop	0	0	0	0
14.5	Node41	combined	Drop	0	0	0	0
14.5	Node51	combined	Drop	0	0	0	0
15	Node0	combined	Drop	0	0	0	0
15	Node1	combined	Drop	0	0	0	0
15	Node2	combined	Drop	0	0	0	0
15	Node3	combined	Drop	0	0	0	0
15	Node4	combined	Drop	0	0	0	0
15	Node5	combined	Drop	0	0	0	0
15	Node6	combined	Drop	0	0	0	0
15	Node7	combined	Drop	0	0	0	0
15	Node8	combined	Drop	0	0	0	0
15	Node9	combined	Drop	0	0	0	0
15	Node10	combined	Drop	0	0	0	0
15	Node11	combined	Drop	0	0	0	0
15	Node12	combined	Drop	427	14	214	7.31445
15	Node13	combined	Drop	0	0	0	0
15	Node14	combined	Drop	0	0	0	0
15	Node15	combined	Drop	0	0	0	0
15	Node16	combined	Drop	0	0	0	0
15	Node17	combined	Drop	0	0	0	0
15	Node18	combined	Drop	0	0	0	0
15	Node19	combined	Drop	0	0	0	0
15	Node20	combined	Drop	0	0	0	0
15	Node21	combined	Drop	0	0	0	0
15	Node22	combined	Drop	0	0	0	0
15	Node23	combined	Drop	0	0	0	0
15	Node24	combined	Drop	0	0	0	0
15	Node25	combined	Drop	0	0	0	0
15	Node26	combined	Drop	0	0	0	0
15	Node27	combined	Drop	0	0	0	0
15	Node28	combined	Drop	0	0	0	0
15	Node31	combined	Drop	0	0	0	0
15	Node32	combined	Drop	0	0	0	0
15	Node33	combined	Drop	0	0	0	0
15	Node35	combined	Drop	0	0	0	0
15	Node29	combined	Drop	0	0	0	0
15	Node36	combined	Drop	0	0	0	0
15	Node38	combined	Drop	0	0	0	0
15	Node39	combined	Drop	0	0	0	0
15	Node40	combined	Drop	0	0	0	0
15	Node34	combined	Drop	0	0	0	0
15	Node42	combined	Drop	3455	3614	1728	1807.31
15	Node45	combined	Drop	0	0	0	0
15	Node46	combined	Drop	0	0	0	0
15	Node37	combined	Drop	0	0	0	0
15	Node47	combined	Drop	0	0	0	0
15	Node48	combined	Drop	0	0	0	0
15	Node44	combined	Drop	0	0	0	0
15	Node49	combined	Drop	0	0	0	0
15	Node43	combined	Drop	0	0	0	0
15	Node30	combined	Drop	0	0	0	0
15	Node50	combined	Drop	0	0	0	0
15	Node41	combined	Drop	0	0	0	0
15	Node51	combined	Drop	0	0	0	0
15.5	Node0	combined	Drop	0	0	0	0
15.5	Node1	combined	Drop	0	0	0	0
15.5	Node2	combined	Drop	0	0	0	0
15.5	Node3	combined	Drop	0	0	0	0
15.5	Node4	combined	Drop	0	0	0	0
15.5	Node5	combined	Drop	0	0	0	0
15.5	Node6	combined	Drop	0	0	0	0
15.5	Node7	combined	Drop	0	0	0	0
15.5	Node8	combined	Drop	0	0	0	0
15.5	Node9	combined	Drop	0	0	0	0
15.5	Node10	combined	Drop	0	0	0	0
15.5	Node11	combined	Drop	0	0	0	0
15.5	Node12	combined	Drop	427	14	214	7.31445
15.5	Node13	combined	Drop	0	0	0	0
15.5	Node14	combined	Drop	0	0	0	0
15.5	Node15	combined	Drop	0	0	0	0
15.5	Node16	combined	Drop	0	0	0	0
15.5	Node17	combined	Drop	0	0	0	0
15.5	Node18	combined	Drop	0	0	0	0
15.5	Node19	combined	Drop	0	0	0	0
15.5	Node20	combined	Drop	0	0	0	0
15.5	Node21	combined	Drop	0	0	0	0
15.5	Node22	combined	Drop	0	0	0	0
15.5	Node23	combined	Drop	0	0	0	0
15.5	Node24	combined	Drop	0	0	0	0
15.5	Node25	combined	Drop	0	0	0	0
15.5	Node26	combined	Drop	0	0	0	0
15.5	Node27	combined	Drop	0	0	0	0
15.5	Node28	combined	Drop	0	0	0	0
15.5	Node31	combined	Drop	0	0	0	0
15.5	Node32	combined	Drop	0	0	0	0
15.5	Node33	combined	Drop	0	0	0	0
15.5	Node35	combined	Drop	0	0	0	0
15.5	Node29	combined	Drop	0	0	0	0
15.5	Node36	combined	Drop	0	0	0	0
15.5	Node38	combined	Drop	0	0	0	0
15.5	Node39	combined	Drop	0	0	0	0
15.5	Node40	combined	Drop	0	0	0	0
